algorithm,seed,episode,global_step,episode_return,episode_steps,success,collision,epsilon,mean_loss,mean_q
ddqn,42,285,2472,-10.02,2,0,1,0.96086,0.40257346630096436,-0.5858136415481567
ddqn,42,286,2491,-10.19,19,0,1,0.9605591666666666,0.4089881666004658,-0.8747714459896088
ddqn,42,287,2497,-10.06,6,0,1,0.9604641666666667,0.11712197214365005,-0.9788863062858582
ddqn,42,288,2503,-10.06,6,0,1,0.9603691666666667,0.41648560762405396,-0.9761975407600403
ddqn,42,289,2511,-10.08,8,0,1,0.9602425,0.6066887378692627,-0.9188350439071655
ddqn,42,290,2520,-10.09,9,0,1,0.9601,0.4307335118452708,-1.153017520904541
ddqn,42,291,2522,-10.02,2,0,1,0.9600683333333333,,
ddqn,42,292,2525,-10.03,3,0,1,0.9600208333333333,0.11077608913183212,-0.30481719970703125
ddqn,42,293,2549,-10.24,24,0,1,0.9596408333333334,0.575131336847941,-0.8438123216231664
ddqn,42,294,2553,-10.04,4,0,1,0.9595775,0.17439234256744385,-1.1077747344970703
ddqn,42,295,2561,-10.08,8,0,1,0.9594508333333334,0.18168840557336807,-0.8438552618026733
ddqn,42,296,2569,-10.08,8,0,1,0.9593241666666666,0.29277467727661133,-1.0703590512275696
ddqn,42,297,2571,-10.02,2,0,1,0.9592925,,
ddqn,42,298,2575,-10.04,4,0,1,0.9592291666666667,0.2932341992855072,-1.3386788368225098
ddqn,42,299,2579,-10.04,4,0,1,0.9591658333333334,0.17280365526676178,-0.8216235041618347
ddqn,42,300,2585,-10.06,6,0,1,0.9590708333333333,0.30553775280714035,-1.270667552947998
ddqn,42,301,2586,-10.01,1,0,1,0.959055,,
ddqn,42,302,2589,-10.03,3,0,1,0.9590075,0.22447094321250916,-0.8824059963226318
ddqn,42,303,2600,-10.11,11,0,1,0.9588333333333333,0.3048269997040431,-1.5797757307688396
ddqn,42,304,2602,-10.02,2,0,1,0.9588016666666667,,
ddqn,42,305,2609,-10.07,7,0,1,0.9586908333333334,0.36967554688453674,-1.3943357467651367
ddqn,42,306,2629,-10.2,20,0,1,0.9583741666666666,0.41167242676019666,-0.9063155770301818
ddqn,42,307,2632,-10.03,3,0,1,0.9583266666666667,0.5353162288665771,-1.752507209777832
ddqn,42,308,2635,-10.03,3,0,1,0.9582791666666667,,
ddqn,42,309,2637,-10.02,2,0,1,0.9582475,0.6208388209342957,-0.6760132312774658
