algorithm,seed,episode,global_step,episode_return,episode_steps,success,collision,epsilon,mean_loss,mean_q
ddqn,123,38,466,-10.04,4,0,1,0.9926216666666666,,
ddqn,123,39,472,-10.06,6,0,1,0.9925266666666667,,
ddqn,123,40,477,-10.049999999999999,5,0,1,0.9924475,,
ddqn,123,41,506,-10.29,29,0,1,0.9919883333333334,,
ddqn,123,42,508,-10.02,2,0,1,0.9919566666666667,,
ddqn,123,43,515,-10.07,7,0,1,0.9918458333333333,,
ddqn,123,44,525,-10.1,10,0,1,0.9916875,,
ddqn,123,45,552,-10.27,27,0,1,0.99126,,
ddqn,123,46,557,-10.049999999999999,5,0,1,0.9911808333333333,,
ddqn,123,47,577,-10.2,20,0,1,0.9908641666666667,,
ddqn,123,48,588,-10.11,11,0,1,0.99069,,
ddqn,123,49,591,-10.03,3,0,1,0.9906425,,
ddqn,123,50,610,-10.19,19,0,1,0.9903416666666667,,
ddqn,123,51,616,-10.06,6,0,1,0.9902466666666667,,
ddqn,123,52,619,-10.03,3,0,1,0.9901991666666666,,
ddqn,123,53,621,-10.02,2,0,1,0.9901675,,
ddqn,123,54,625,-10.04,4,0,1,0.9901041666666667,,
ddqn,123,55,628,-10.03,3,0,1,0.9900566666666667,,
ddqn,123,56,633,-10.049999999999999,5,0,1,0.9899775,,
ddqn,123,57,656,-10.23,23,0,1,0.9896133333333333,,
ddqn,123,58,667,-10.11,11,0,1,0.9894391666666666,,
ddqn,123,59,670,-10.03,3,0,1,0.9893916666666667,,
ddqn,123,60,672,-10.02,2,0,1,0.98936,,
ddqn,123,61,685,-10.129999999999999,13,0,1,0.9891541666666667,,
ddqn,123,62,687,-10.02,2,0,1,0.9891225,,
ddqn,123,63,699,-10.12,12,0,1,0.9889325,,
ddqn,123,64,714,-10.15,15,0,1,0.988695,,
ddqn,123,65,744,-10.3,30,0,1,0.98822,,
ddqn,123,66,749,-10.049999999999999,5,0,1,0.9881408333333334,,
ddqn,123,67,754,-10.049999999999999,5,0,1,0.9880616666666666,,
ddqn,123,68,765,-10.11,11,0,1,0.9878875,,
ddqn,123,69,781,-10.16,16,0,1,0.9876341666666667,,
ddqn,123,70,790,-10.09,9,0,1,0.9874916666666667,,
ddqn,123,71,795,-10.049999999999999,5,0,1,0.9874125,,
ddqn,123,72,797,-10.02,2,0,1,0.9873808333333334,,
ddqn,123,73,803,-10.06,6,0,1,0.9872858333333333,,
ddqn,123,74,806,-10.03,3,0,1,0.9872383333333333,,
ddqn,123,75,815,-10.09,9,0,1,0.9870958333333333,,
ddqn,123,76,820,-10.049999999999999,5,0,1,0.9870166666666667,,
ddqn,123,77,827,-10.07,7,0,1,0.9869058333333334,,
ddqn,123,78,831,-10.04,4,0,1,0.9868425,,
ddqn,123,79,834,-10.03,3,0,1,0.986795,,
ddqn,123,80,835,-10.01,1,0,1,0.9867791666666667,,
ddqn,123,81,841,-10.06,6,0,1,0.9866841666666667,,
ddqn,123,82,857,-10.16,16,0,1,0.9864308333333334,,
ddqn,123,83,863,-10.06,6,0,1,0.9863358333333333,,
ddqn,123,84,904,-10.41,41,0,1,0.9856866666666667,,
ddqn,123,85,918,-10.14,14,0,1,0.985465,,
ddqn,123,86,966,-10.48,48,0,1,0.984705,,
ddqn,123,87,969,-10.03,3,0,1,0.9846575,,
ddqn,123,88,976,-10.07,7,0,1,0.9845466666666667,,
ddqn,123,89,978,-10.02,2,0,1,0.984515,,
ddqn,123,90,993,-10.15,15,0,1,0.9842775,,
ddqn,123,91,997,-10.04,4,0,1,0.9842141666666666,,
ddqn,123,92,1006,-10.09,9,0,1,0.9840716666666667,,
ddqn,123,93,1024,-10.18,18,0,1,0.9837866666666667,,
ddqn,123,94,1027,-10.03,3,0,1,0.9837391666666667,,
ddqn,123,95,1036,-10.09,9,0,1,0.9835966666666667,,
ddqn,123,96,1049,-10.129999999999999,13,0,1,0.9833908333333333,,
ddqn,123,97,1053,-10.04,4,0,1,0.9833275,,
ddqn,123,98,1081,-10.28,28,0,1,0.9828841666666667,,
ddqn,123,99,1085,-10.04,4,0,1,0.9828208333333334,,
ddqn,123,100,1088,-10.03,3,0,1,0.9827733333333333,,
ddqn,123,101,1090,-10.02,2,0,1,0.9827416666666666,,
ddqn,123,102,1102,-10.12,12,0,1,0.9825516666666667,,
ddqn,123,103,1121,-10.19,19,0,1,0.9822508333333333,,
ddqn,123,104,1126,-10.049999999999999,5,0,1,0.9821716666666667,,
ddqn,123,105,1141,-10.15,15,0,1,0.9819341666666667,,
ddqn,123,106,1142,-10.01,1,0,1,0.9819183333333333,,
ddqn,123,107,1159,-10.17,17,0,1,0.9816491666666667,,
ddqn,123,108,1167,-10.08,8,0,1,0.9815225,,
ddqn,123,109,1177,-10.1,10,0,1,0.9813641666666667,,
ddqn,123,110,1179,-10.02,2,0,1,0.9813325,,
ddqn,123,111,1187,-10.08,8,0,1,0.9812058333333333,,
ddqn,123,112,1194,-10.07,7,0,1,0.981095,,
ddqn,123,113,1241,-10.47,47,0,1,0.9803508333333333,,
ddqn,123,114,1257,-10.16,16,0,1,0.9800975,,
ddqn,123,115,1266,-10.09,9,0,1,0.979955,,
ddqn,123,116,1269,-10.03,3,0,1,0.9799075,,
ddqn,123,117,1275,-10.06,6,0,1,0.9798125,,
ddqn,123,118,1292,-10.17,17,0,1,0.9795433333333333,,
ddqn,123,119,1297,-10.049999999999999,5,0,1,0.9794641666666667,,
ddqn,123,120,1298,-10.01,1,0,1,0.9794483333333334,,
ddqn,123,121,1306,-10.08,8,0,1,0.9793216666666666,,
ddqn,123,122,1308,-10.02,2,0,1,0.97929,,
ddqn,123,123,1311,-10.03,3,0,1,0.9792425,,
ddqn,123,124,1324,-10.129999999999999,13,0,1,0.9790366666666667,,
ddqn,123,125,1328,-10.04,4,0,1,0.9789733333333334,,
ddqn,123,126,1355,-10.27,27,0,1,0.9785458333333333,,
ddqn,123,127,1357,-10.02,2,0,1,0.9785141666666667,,
ddqn,123,128,1360,-10.03,3,0,1,0.9784666666666667,,
ddqn,123,129,1375,-10.15,15,0,1,0.9782291666666667,,
ddqn,123,130,1386,-10.11,11,0,1,0.978055,,
ddqn,123,131,1393,-10.07,7,0,1,0.9779441666666666,,
ddqn,123,132,1396,-10.03,3,0,1,0.9778966666666666,,
ddqn,123,133,1399,-10.03,3,0,1,0.9778491666666667,,
ddqn,123,134,1404,-10.049999999999999,5,0,1,0.97777,,
ddqn,123,135,1427,-10.23,23,0,1,0.9774058333333333,,
ddqn,123,136,1436,-10.09,9,0,1,0.9772633333333334,,
ddqn,123,137,1445,-10.09,9,0,1,0.9771208333333333,,
ddqn,123,138,1470,-10.25,25,0,1,0.976725,,
ddqn,123,139,1472,-10.02,2,0,1,0.9766933333333333,,
ddqn,123,140,1526,-10.54,54,0,1,0.9758383333333334,,
ddqn,123,141,1530,-10.04,4,0,1,0.9757750000000001,,
ddqn,123,142,1533,-10.03,3,0,1,0.9757275,,
ddqn,123,143,1535,-10.02,2,0,1,0.9756958333333333,,
ddqn,123,144,1555,-10.2,20,0,1,0.9753791666666667,,
ddqn,123,145,1562,-10.07,7,0,1,0.9752683333333333,,
ddqn,123,146,1577,-10.15,15,0,1,0.9750308333333333,,
ddqn,123,147,1584,-10.07,7,0,1,0.97492,,
ddqn,123,148,1593,-10.09,9,0,1,0.9747775,,
ddqn,123,149,1604,-10.11,11,0,1,0.9746033333333334,,
ddqn,123,150,1610,-10.06,6,0,1,0.9745083333333333,,
ddqn,123,151,1613,-10.03,3,0,1,0.9744608333333333,,
ddqn,123,152,1616,-10.03,3,0,1,0.9744133333333334,,
ddqn,123,153,1620,-10.04,4,0,1,0.97435,,
ddqn,123,154,1626,-10.06,6,0,1,0.974255,,
ddqn,123,155,1627,-10.01,1,0,1,0.9742391666666667,,
ddqn,123,156,1632,-10.049999999999999,5,0,1,0.97416,,
ddqn,123,157,1633,-10.01,1,0,1,0.9741441666666667,,
ddqn,123,158,1637,-10.04,4,0,1,0.9740808333333333,,
ddqn,123,159,1643,-10.06,6,0,1,0.9739858333333333,,
ddqn,123,160,1656,-10.129999999999999,13,0,1,0.97378,,
ddqn,123,161,1657,-10.01,1,0,1,0.9737641666666667,,
ddqn,123,162,1670,-10.129999999999999,13,0,1,0.9735583333333333,,
ddqn,123,163,1672,-10.02,2,0,1,0.9735266666666667,,
ddqn,123,164,1677,-10.049999999999999,5,0,1,0.9734475,,
ddqn,123,165,1714,-10.37,37,0,1,0.9728616666666666,,
ddqn,123,166,1724,-10.1,10,0,1,0.9727033333333334,,
ddqn,123,167,1727,-10.03,3,0,1,0.9726558333333334,,
ddqn,123,168,1730,-10.03,3,0,1,0.9726083333333333,,
ddqn,123,169,1733,-10.03,3,0,1,0.9725608333333333,,
ddqn,123,170,1735,-10.02,2,0,1,0.9725291666666667,,
ddqn,123,171,1738,-10.03,3,0,1,0.9724816666666667,,
ddqn,123,172,1739,-10.01,1,0,1,0.9724658333333334,,
ddqn,123,173,1772,-10.33,33,0,1,0.9719433333333334,,
ddqn,123,174,1788,-10.16,16,0,1,0.97169,,
ddqn,123,175,1812,-10.24,24,0,1,0.97131,,
ddqn,123,176,1818,-10.06,6,0,1,0.971215,,
ddqn,123,177,1822,-10.04,4,0,1,0.9711516666666666,,
ddqn,123,178,1865,-10.43,43,0,1,0.9704708333333333,,
ddqn,123,179,1871,-10.06,6,0,1,0.9703758333333333,,
ddqn,123,180,1881,-10.1,10,0,1,0.9702175,,
ddqn,123,181,1885,-10.04,4,0,1,0.9701541666666667,,
ddqn,123,182,1892,-10.07,7,0,1,0.9700433333333334,,
ddqn,123,183,1909,-10.17,17,0,1,0.9697741666666667,,
ddqn,123,184,1925,-10.16,16,0,1,0.9695208333333334,,
ddqn,123,185,1930,-10.049999999999999,5,0,1,0.9694416666666666,,
ddqn,123,186,1947,-10.17,17,0,1,0.9691725,,
ddqn,123,187,1957,-10.1,10,0,1,0.9690141666666666,,
ddqn,123,188,1962,-10.049999999999999,5,0,1,0.968935,,
ddqn,123,189,1979,-10.17,17,0,1,0.9686658333333333,,
ddqn,123,190,1987,-10.08,8,0,1,0.9685391666666666,,
ddqn,123,191,1990,-10.03,3,0,1,0.9684916666666666,,
ddqn,123,192,2012,-10.22,22,0,1,0.9681433333333334,1.2069610357284546,-0.07271917606703937
ddqn,123,193,2014,-10.02,2,0,1,0.9681116666666667,,
ddqn,123,194,2016,-10.02,2,0,1,0.96808,0.7344204187393188,-0.15756617486476898
ddqn,123,195,2019,-10.03,3,0,1,0.9680325,,
ddqn,123,196,2021,-10.02,2,0,1,0.9680008333333333,0.745903730392456,-0.1906985640525818
ddqn,123,197,2033,-10.12,12,0,1,0.9678108333333333,1.0508129596710205,-0.1418959597746531
ddqn,123,198,2062,-10.29,29,0,1,0.9673516666666667,0.7878457435539791,-0.10156663826533727
ddqn,123,199,2065,-10.03,3,0,1,0.9673041666666666,1.0071213245391846,-0.03438173234462738
ddqn,123,200,2078,-10.129999999999999,13,0,1,0.9670983333333333,0.8605295419692993,-0.11738700171311696
ddqn,123,201,2082,-10.04,4,0,1,0.967035,0.9911918044090271,-0.18112169206142426
ddqn,123,202,2085,-10.03,3,0,1,0.9669875,1.5466530323028564,-0.2780212461948395
ddqn,123,203,2097,-10.12,12,0,1,0.9667975,0.9119926691055298,-0.2033285399278005
ddqn,123,204,2102,-10.049999999999999,5,0,1,0.9667183333333333,0.853563666343689,-0.20989906787872314
ddqn,123,205,2117,-10.15,15,0,1,0.9664808333333333,0.9095921292901039,-0.1476361956447363
ddqn,123,206,2138,-10.209999999999999,21,0,1,0.9661483333333334,0.8580317258834839,-0.1380140781402588
ddqn,123,207,2148,-10.1,10,0,1,0.96599,0.8725350300470988,-0.22610267996788025
ddqn,123,208,2150,-10.02,2,0,1,0.9659583333333334,,
ddqn,123,209,2153,-10.03,3,0,1,0.9659108333333333,0.7944185733795166,-0.19899924099445343
ddqn,123,210,2155,-10.02,2,0,1,0.9658791666666666,,
ddqn,123,211,2167,-10.12,12,0,1,0.9656891666666667,0.9151788552602133,-0.3010624647140503
ddqn,123,212,2191,-10.24,24,0,1,0.9653091666666667,0.7515356888373693,-0.20045857752362886
ddqn,123,213,2194,-10.03,3,0,1,0.9652616666666667,1.0245518684387207,-0.3288303315639496
ddqn,123,214,2250,-10.56,56,0,1,0.964375,0.7447696306875774,-0.4303776557956423
ddqn,123,215,2252,-10.02,2,0,1,0.9643433333333333,0.6730595827102661,-0.6018722653388977
ddqn,123,216,2257,-10.049999999999999,5,0,1,0.9642641666666667,0.6105514764785767,-0.5411854982376099
ddqn,123,217,2271,-10.14,14,0,1,0.9640425,0.6983248988787333,-0.5532547235488892
ddqn,123,218,2281,-10.1,10,0,1,0.9638841666666667,0.612449566523234,-0.6672963897387186
ddqn,123,219,2289,-10.08,8,0,1,0.9637575,1.0011215507984161,-1.048273652791977
ddqn,123,220,2292,-10.03,3,0,1,0.96371,0.5392123460769653,-1.2877051830291748
ddqn,123,221,2298,-10.06,6,0,1,0.963615,0.6411060094833374,-1.461252212524414
ddqn,123,222,2313,-10.15,15,0,1,0.9633775,0.6831305623054504,-1.2526743710041046
ddqn,123,223,2318,-10.049999999999999,5,0,1,0.9632983333333334,0.17495226860046387,-0.23973539471626282
ddqn,123,224,2320,-10.02,2,0,1,0.9632666666666667,0.42233404517173767,-1.0945948362350464
ddqn,123,225,2332,-10.12,12,0,1,0.9630766666666667,0.5206287602583567,-1.0081121325492859
ddqn,123,226,2335,-10.03,3,0,1,0.9630291666666667,,
ddqn,123,227,2338,-10.03,3,0,1,0.9629816666666666,0.5042999386787415,-1.2309513092041016
ddqn,123,228,2344,-10.06,6,0,1,0.9628866666666667,0.4792606830596924,-1.32802152633667
ddqn,123,229,2345,-10.01,1,0,1,0.9628708333333333,,
ddqn,123,230,2360,-10.15,15,0,1,0.9626333333333333,0.31968649476766586,-0.560005497187376
ddqn,123,231,2363,-10.03,3,0,1,0.9625858333333334,,
ddqn,123,232,2366,-10.03,3,0,1,0.9625383333333334,0.38327014446258545,-0.6815778017044067
ddqn,123,233,2368,-10.02,2,0,1,0.9625066666666666,0.4676881432533264,-0.40896135568618774
ddqn,123,234,2372,-10.04,4,0,1,0.9624433333333333,0.45668452978134155,-0.983841061592102
ddqn,123,235,2375,-10.03,3,0,1,0.9623958333333333,,
ddqn,123,236,2389,-10.14,14,0,1,0.9621741666666667,0.376742884516716,-0.7054927796125412
ddqn,123,237,2395,-10.06,6,0,1,0.9620791666666667,0.2006998211145401,-0.18782465159893036
ddqn,123,238,2401,-10.06,6,0,1,0.9619841666666666,0.32686947286129,-0.7421345710754395
ddqn,123,239,2412,-10.11,11,0,1,0.96181,0.2354326844215393,-0.7540473937988281
ddqn,123,240,2416,-10.04,4,0,1,0.9617466666666666,0.5836464762687683,-1.044330358505249
ddqn,123,241,2420,-10.04,4,0,1,0.9616833333333333,0.5057579874992371,-1.3718531131744385
ddqn,123,242,2424,-10.04,4,0,1,0.96162,0.5069066286087036,-0.822731614112854
ddqn,123,243,2443,-10.19,19,0,1,0.9613191666666667,0.39083828777074814,-0.63445895165205
ddqn,123,244,2445,-10.02,2,0,1,0.9612875,0.08765065670013428,-0.9613119959831238
ddqn,123,245,2449,-10.04,4,0,1,0.9612241666666667,0.26075056195259094,-0.661316990852356
ddqn,123,246,2460,-10.11,11,0,1,0.96105,0.5664561291535696,-1.2164162794748943
ddqn,123,247,2461,-10.01,1,0,1,0.9610341666666666,,
ddqn,123,248,2479,-10.18,18,0,1,0.9607491666666667,0.25358615070581436,-1.044841393828392
ddqn,123,249,2492,-10.129999999999999,13,0,1,0.9605433333333333,0.22311198711395264,-0.7557818591594696
ddqn,123,250,2500,-10.08,8,0,1,0.9604166666666667,0.36062632501125336,-1.3537623286247253
ddqn,123,251,2502,-10.02,2,0,1,0.960385,,
ddqn,123,252,2504,-10.02,2,0,1,0.9603533333333334,0.1155489832162857,-0.45809367299079895
ddqn,123,253,2509,-10.049999999999999,5,0,1,0.9602741666666667,0.4379153549671173,-1.1826202869415283
ddqn,123,254,2516,-10.07,7,0,1,0.9601633333333334,0.5748639851808548,-0.7495689690113068
ddqn,123,255,2536,-10.2,20,0,1,0.9598466666666666,0.25942739099264145,-0.8389237403869629
ddqn,123,256,2544,-10.08,8,0,1,0.95972,0.5329981744289398,-0.5831833481788635
ddqn,123,257,2547,-10.03,3,0,1,0.9596725,,
ddqn,123,258,2548,-10.01,1,0,1,0.9596566666666667,0.2888277769088745,-0.7272928953170776
ddqn,123,259,2550,-10.02,2,0,1,0.959625,,
ddqn,123,260,2557,-10.07,7,0,1,0.9595141666666667,0.4641180634498596,-1.1071495413780212
ddqn,123,261,2560,-10.03,3,0,1,0.9594666666666667,0.34978246688842773,-0.7212018966674805
ddqn,123,262,2578,-10.18,18,0,1,0.9591816666666667,0.27192286401987076,-0.8960671499371529
ddqn,123,263,2583,-10.049999999999999,5,0,1,0.9591025,0.44736790657043457,-1.0399150848388672
ddqn,123,264,2625,-10.42,42,0,1,0.9584375,0.29890073954381724,-0.7704819224097512
ddqn,123,265,2631,-10.06,6,0,1,0.9583425,0.16507771611213684,-0.7486194372177124
ddqn,123,266,2655,-10.24,24,0,1,0.9579625,0.2418290382872025,-1.1139160692691803
ddqn,123,267,2657,-10.02,2,0,1,0.9579308333333333,0.4029373526573181,-0.5460588932037354
ddqn,123,268,2660,-10.03,3,0,1,0.9578833333333333,0.06427562981843948,-0.2516840994358063
ddqn,123,269,2665,-10.049999999999999,5,0,1,0.9578041666666667,0.5862199068069458,-0.46708017587661743
ddqn,123,270,2680,-10.15,15,0,1,0.9575666666666667,0.30868737399578094,-1.0827795937657356
ddqn,123,271,2686,-10.06,6,0,1,0.9574716666666667,0.10277502983808517,-0.5121088027954102
ddqn,123,272,2687,-10.01,1,0,1,0.9574558333333333,,
ddqn,123,273,2696,-10.09,9,0,1,0.9573133333333333,0.18383955458799997,-0.9474558234214783
ddqn,123,274,2700,-10.04,4,0,1,0.95725,0.1802612543106079,-0.5466718673706055
ddqn,123,275,2760,-10.6,60,0,1,0.9563,0.2191843669861555,-0.9288799166679382
ddqn,123,276,2766,-10.06,6,0,1,0.956205,0.6092733144760132,-0.9718422889709473
ddqn,123,277,2768,-10.02,2,0,1,0.9561733333333333,0.4087289571762085,-0.6888607740402222
ddqn,123,278,2770,-10.02,2,0,1,0.9561416666666667,,
ddqn,123,279,2815,-10.45,45,0,1,0.9554291666666667,0.267752445218238,-1.0533581972122192
ddqn,123,280,2820,-10.049999999999999,5,0,1,0.95535,0.40598346292972565,-0.7301217317581177
ddqn,123,281,2823,-10.03,3,0,1,0.9553024999999999,,
ddqn,123,282,2826,-10.03,3,0,1,0.955255,0.3066614270210266,-0.8939657211303711
ddqn,123,283,2833,-10.07,7,0,1,0.9551441666666667,0.21793828904628754,-0.5375500619411469
ddqn,123,284,2840,-10.07,7,0,1,0.9550333333333333,0.3349429666996002,-0.9994926452636719
ddqn,123,285,2846,-10.06,6,0,1,0.9549383333333333,0.05857778713107109,-1.3891355991363525
ddqn,123,286,2852,-10.06,6,0,1,0.9548433333333334,0.4571698009967804,-0.5471658110618591
ddqn,123,287,2871,-10.19,19,0,1,0.9545425,0.2624662034213543,-0.6465392410755157
ddqn,123,288,2874,-10.03,3,0,1,0.954495,0.08550771325826645,-0.9587870836257935
ddqn,123,289,2876,-10.02,2,0,1,0.9544633333333333,0.22723141312599182,-0.9467602968215942
ddqn,123,290,2878,-10.02,2,0,1,0.9544316666666667,,
ddqn,123,291,2887,-10.09,9,0,1,0.9542891666666666,0.30921168625354767,-0.6220604777336121
ddqn,123,292,2893,-10.06,6,0,1,0.9541941666666667,0.11736217141151428,-0.7428898215293884
ddqn,123,293,2904,-10.11,11,0,1,0.95402,0.14844483261307082,-0.8461582461992899
ddqn,123,294,2915,-10.11,11,0,1,0.9538458333333333,0.1314208060503006,-0.38217443227767944
ddqn,123,295,2919,-10.04,4,0,1,0.9537825,0.28156471252441406,-0.6684591770172119
ddqn,123,296,2921,-10.02,2,0,1,0.9537508333333333,0.02582009881734848,-0.6278920769691467
ddqn,123,297,2922,-10.01,1,0,1,0.953735,,
ddqn,123,298,2925,-10.03,3,0,1,0.9536875,0.48529893159866333,-0.9378879070281982
ddqn,123,299,2933,-10.08,8,0,1,0.9535608333333333,0.162523889914155,-0.40293949097394943
ddqn,123,300,2938,-10.049999999999999,5,0,1,0.9534816666666667,0.15941844880580902,-0.8910449147224426
ddqn,123,301,2947,-10.09,9,0,1,0.9533391666666666,0.34403765201568604,-0.7602985799312592
ddqn,123,302,2949,-10.02,2,0,1,0.9533075,0.21207068860530853,-1.434915542602539
ddqn,123,303,2952,-10.03,3,0,1,0.95326,0.30097696185112,-1.2876349687576294
ddqn,123,304,2955,-10.03,3,0,1,0.9532125,,
ddqn,123,305,2958,-10.03,3,0,1,0.953165,0.1084301546216011,-0.28465306758880615
ddqn,123,306,2961,-10.03,3,0,1,0.9531175000000001,0.39175817370414734,-0.7015556693077087
ddqn,123,307,2962,-10.01,1,0,1,0.9531016666666666,,
ddqn,123,308,2966,-10.04,4,0,1,0.9530383333333333,0.15657272934913635,-1.1737357378005981
ddqn,123,309,2968,-10.02,2,0,1,0.9530066666666667,0.25753968954086304,-1.2328779697418213
ddqn,123,310,2971,-10.03,3,0,1,0.9529591666666667,,
ddqn,123,311,2974,-10.03,3,0,1,0.9529116666666667,0.023907754570245743,-0.6850417852401733
ddqn,123,312,2990,-10.16,16,0,1,0.9526583333333334,0.1105854818597436,-1.1421871483325958
ddqn,123,313,3012,-10.22,22,0,1,0.95231,0.2488777463634809,-0.9416516919930776
ddqn,123,314,3016,-10.04,4,0,1,0.9522466666666667,0.4025658965110779,-0.5682550668716431
ddqn,123,315,3020,-10.04,4,0,1,0.9521833333333334,0.1895676553249359,-1.5994665622711182
ddqn,123,316,3022,-10.02,2,0,1,0.9521516666666667,,
ddqn,123,317,3029,-10.07,7,0,1,0.9520408333333333,0.10523124225437641,-1.0584896802902222
ddqn,123,318,3036,-10.07,7,0,1,0.95193,0.24225328862667084,-0.9186466634273529
ddqn,123,319,3063,-10.27,27,0,1,0.9515025,0.1965457902600368,-0.8089447965224584
ddqn,123,320,3075,-10.12,12,0,1,0.9513125,0.23121864100297293,-1.3508747418721516
ddqn,123,321,3081,-10.06,6,0,1,0.9512175,0.3177100643515587,-0.7102034687995911
ddqn,123,322,3094,-10.129999999999999,13,0,1,0.9510116666666667,0.10394784063100815,-0.8688924709955851
ddqn,123,323,3107,-10.129999999999999,13,0,1,0.9508058333333334,0.18870136141777039,-0.5256775841116905
ddqn,123,324,3118,-10.11,11,0,1,0.9506316666666667,0.14308730512857437,-1.2581811745961506
ddqn,123,325,3123,-10.049999999999999,5,0,1,0.9505525,0.4109734296798706,-1.773057222366333
ddqn,123,326,3128,-10.049999999999999,5,0,1,0.9504733333333333,0.27568209916353226,-0.9604374468326569
ddqn,123,327,3141,-10.129999999999999,13,0,1,0.9502675,0.24744507670402527,-1.1692943970362346
ddqn,123,328,3147,-10.06,6,0,1,0.9501725,0.4062386155128479,-0.5326979160308838
ddqn,123,329,3159,-10.12,12,0,1,0.9499825,0.28108469645182294,-0.9275495409965515
ddqn,123,330,3163,-10.04,4,0,1,0.9499191666666666,0.0768008679151535,-1.4481462240219116
ddqn,123,331,3167,-10.04,4,0,1,0.9498558333333333,0.4710308611392975,-1.3879599571228027
ddqn,123,332,3173,-10.06,6,0,1,0.9497608333333334,0.2837999314069748,-1.0246011018753052
ddqn,123,333,3174,-10.01,1,0,1,0.949745,,
ddqn,123,334,3177,-10.03,3,0,1,0.9496975,0.17239336669445038,-0.6374973058700562
ddqn,123,335,3181,-10.04,4,0,1,0.9496341666666667,0.1275617778301239,-1.0529062747955322
ddqn,123,336,3213,-10.32,32,0,1,0.9491275,0.23700245760846883,-0.9393891766667366
ddqn,123,337,3219,-10.06,6,0,1,0.9490325,0.03960516303777695,-1.0618903636932373
ddqn,123,338,3221,-10.02,2,0,1,0.9490008333333333,0.12152845412492752,-1.5336897373199463
ddqn,123,339,3224,-10.03,3,0,1,0.9489533333333333,0.2168387770652771,-1.2493289709091187
ddqn,123,340,3229,-10.049999999999999,5,0,1,0.9488741666666667,0.11072640866041183,-0.2990465462207794
ddqn,123,341,3240,-10.11,11,0,1,0.9487,0.30325543880462646,-1.373193621635437
ddqn,123,342,3255,-10.15,15,0,1,0.9484625,0.3743344247341156,-1.0640802383422852
ddqn,123,343,3271,-10.16,16,0,1,0.9482091666666667,0.14163986034691334,-0.9316853880882263
ddqn,123,344,3278,-10.07,7,0,1,0.9480983333333334,0.1946122720837593,-0.987116664648056
ddqn,123,345,3303,-10.25,25,0,1,0.9477025,0.2484642012665669,-1.1636067827542622
ddqn,123,346,3309,-10.06,6,0,1,0.9476075,0.25749603658914566,-1.0051100254058838
ddqn,123,347,3316,-10.07,7,0,1,0.9474966666666667,0.27603279799222946,-1.1091995239257812
ddqn,123,348,3329,-10.129999999999999,13,0,1,0.9472908333333333,0.1733758014937242,-0.6873221000035604
ddqn,123,349,3334,-10.049999999999999,5,0,1,0.9472116666666667,0.12430097162723541,-1.0859344005584717
ddqn,123,350,3337,-10.03,3,0,1,0.9471641666666667,0.24085736274719238,-0.5893700122833252
