algorithm,seed,episode,global_step,episode_return,episode_steps,success,collision,epsilon,mean_loss,mean_q
dqn,123,76,820,-10.049999999999999,5,0,1,0.9870166666666667,,
dqn,123,77,827,-10.07,7,0,1,0.9869058333333334,,
dqn,123,78,831,-10.04,4,0,1,0.9868425,,
dqn,123,79,834,-10.03,3,0,1,0.986795,,
dqn,123,80,835,-10.01,1,0,1,0.9867791666666667,,
dqn,123,81,841,-10.06,6,0,1,0.9866841666666667,,
dqn,123,82,857,-10.16,16,0,1,0.9864308333333334,,
dqn,123,83,863,-10.06,6,0,1,0.9863358333333333,,
dqn,123,84,904,-10.41,41,0,1,0.9856866666666667,,
dqn,123,85,918,-10.14,14,0,1,0.985465,,
dqn,123,86,966,-10.48,48,0,1,0.984705,,
dqn,123,87,969,-10.03,3,0,1,0.9846575,,
dqn,123,88,976,-10.07,7,0,1,0.9845466666666667,,
dqn,123,89,978,-10.02,2,0,1,0.984515,,
dqn,123,90,993,-10.15,15,0,1,0.9842775,,
dqn,123,91,997,-10.04,4,0,1,0.9842141666666666,,
dqn,123,92,1006,-10.09,9,0,1,0.9840716666666667,,
dqn,123,93,1024,-10.18,18,0,1,0.9837866666666667,,
dqn,123,94,1027,-10.03,3,0,1,0.9837391666666667,,
dqn,123,95,1036,-10.09,9,0,1,0.9835966666666667,,
dqn,123,96,1049,-10.129999999999999,13,0,1,0.9833908333333333,,
dqn,123,97,1053,-10.04,4,0,1,0.9833275,,
dqn,123,98,1081,-10.28,28,0,1,0.9828841666666667,,
dqn,123,99,1085,-10.04,4,0,1,0.9828208333333334,,
dqn,123,100,1088,-10.03,3,0,1,0.9827733333333333,,
dqn,123,101,1090,-10.02,2,0,1,0.9827416666666666,,
dqn,123,102,1102,-10.12,12,0,1,0.9825516666666667,,
dqn,123,103,1121,-10.19,19,0,1,0.9822508333333333,,
dqn,123,104,1126,-10.049999999999999,5,0,1,0.9821716666666667,,
dqn,123,105,1141,-10.15,15,0,1,0.9819341666666667,,
dqn,123,106,1142,-10.01,1,0,1,0.9819183333333333,,
dqn,123,107,1159,-10.17,17,0,1,0.9816491666666667,,
dqn,123,108,1167,-10.08,8,0,1,0.9815225,,
dqn,123,109,1177,-10.1,10,0,1,0.9813641666666667,,
dqn,123,110,1179,-10.02,2,0,1,0.9813325,,
dqn,123,111,1187,-10.08,8,0,1,0.9812058333333333,,
dqn,123,112,1194,-10.07,7,0,1,0.981095,,
dqn,123,113,1241,-10.47,47,0,1,0.9803508333333333,,
dqn,123,114,1257,-10.16,16,0,1,0.9800975,,
dqn,123,115,1266,-10.09,9,0,1,0.979955,,
dqn,123,116,1269,-10.03,3,0,1,0.9799075,,
dqn,123,117,1275,-10.06,6,0,1,0.9798125,,
dqn,123,118,1292,-10.17,17,0,1,0.9795433333333333,,
dqn,123,119,1297,-10.049999999999999,5,0,1,0.9794641666666667,,
dqn,123,120,1298,-10.01,1,0,1,0.9794483333333334,,
dqn,123,121,1306,-10.08,8,0,1,0.9793216666666666,,
dqn,123,122,1308,-10.02,2,0,1,0.97929,,
dqn,123,123,1311,-10.03,3,0,1,0.9792425,,
dqn,123,124,1324,-10.129999999999999,13,0,1,0.9790366666666667,,
dqn,123,125,1328,-10.04,4,0,1,0.9789733333333334,,
dqn,123,126,1355,-10.27,27,0,1,0.9785458333333333,,
dqn,123,127,1357,-10.02,2,0,1,0.9785141666666667,,
dqn,123,128,1360,-10.03,3,0,1,0.9784666666666667,,
dqn,123,129,1375,-10.15,15,0,1,0.9782291666666667,,
dqn,123,130,1386,-10.11,11,0,1,0.978055,,
dqn,123,131,1393,-10.07,7,0,1,0.9779441666666666,,
dqn,123,132,1396,-10.03,3,0,1,0.9778966666666666,,
dqn,123,133,1399,-10.03,3,0,1,0.9778491666666667,,
dqn,123,134,1404,-10.049999999999999,5,0,1,0.97777,,
dqn,123,135,1427,-10.23,23,0,1,0.9774058333333333,,
dqn,123,136,1436,-10.09,9,0,1,0.9772633333333334,,
dqn,123,137,1445,-10.09,9,0,1,0.9771208333333333,,
dqn,123,138,1470,-10.25,25,0,1,0.976725,,
dqn,123,139,1472,-10.02,2,0,1,0.9766933333333333,,
dqn,123,140,1526,-10.54,54,0,1,0.9758383333333334,,
dqn,123,141,1530,-10.04,4,0,1,0.9757750000000001,,
dqn,123,142,1533,-10.03,3,0,1,0.9757275,,
dqn,123,143,1535,-10.02,2,0,1,0.9756958333333333,,
dqn,123,144,1555,-10.2,20,0,1,0.9753791666666667,,
dqn,123,145,1562,-10.07,7,0,1,0.9752683333333333,,
dqn,123,146,1577,-10.15,15,0,1,0.9750308333333333,,
dqn,123,147,1584,-10.07,7,0,1,0.97492,,
dqn,123,148,1593,-10.09,9,0,1,0.9747775,,
dqn,123,149,1604,-10.11,11,0,1,0.9746033333333334,,
dqn,123,150,1610,-10.06,6,0,1,0.9745083333333333,,
dqn,123,151,1613,-10.03,3,0,1,0.9744608333333333,,
dqn,123,152,1616,-10.03,3,0,1,0.9744133333333334,,
dqn,123,153,1620,-10.04,4,0,1,0.97435,,
dqn,123,154,1626,-10.06,6,0,1,0.974255,,
dqn,123,155,1627,-10.01,1,0,1,0.9742391666666667,,
dqn,123,156,1632,-10.049999999999999,5,0,1,0.97416,,
dqn,123,157,1633,-10.01,1,0,1,0.9741441666666667,,
dqn,123,158,1637,-10.04,4,0,1,0.9740808333333333,,
dqn,123,159,1643,-10.06,6,0,1,0.9739858333333333,,
dqn,123,160,1656,-10.129999999999999,13,0,1,0.97378,,
dqn,123,161,1657,-10.01,1,0,1,0.9737641666666667,,
dqn,123,162,1670,-10.129999999999999,13,0,1,0.9735583333333333,,
dqn,123,163,1672,-10.02,2,0,1,0.9735266666666667,,
dqn,123,164,1677,-10.049999999999999,5,0,1,0.9734475,,
dqn,123,165,1714,-10.37,37,0,1,0.9728616666666666,,
dqn,123,166,1724,-10.1,10,0,1,0.9727033333333334,,
dqn,123,167,1727,-10.03,3,0,1,0.9726558333333334,,
dqn,123,168,1730,-10.03,3,0,1,0.9726083333333333,,
dqn,123,169,1733,-10.03,3,0,1,0.9725608333333333,,
dqn,123,170,1735,-10.02,2,0,1,0.9725291666666667,,
dqn,123,171,1738,-10.03,3,0,1,0.9724816666666667,,
dqn,123,172,1739,-10.01,1,0,1,0.9724658333333334,,
dqn,123,173,1772,-10.33,33,0,1,0.9719433333333334,,
dqn,123,174,1788,-10.16,16,0,1,0.97169,,
dqn,123,175,1812,-10.24,24,0,1,0.97131,,
dqn,123,176,1818,-10.06,6,0,1,0.971215,,
dqn,123,177,1822,-10.04,4,0,1,0.9711516666666666,,
dqn,123,178,1865,-10.43,43,0,1,0.9704708333333333,,
dqn,123,179,1871,-10.06,6,0,1,0.9703758333333333,,
dqn,123,180,1881,-10.1,10,0,1,0.9702175,,
dqn,123,181,1885,-10.04,4,0,1,0.9701541666666667,,
dqn,123,182,1892,-10.07,7,0,1,0.9700433333333334,,
dqn,123,183,1909,-10.17,17,0,1,0.9697741666666667,,
dqn,123,184,1925,-10.16,16,0,1,0.9695208333333334,,
dqn,123,185,1930,-10.049999999999999,5,0,1,0.9694416666666666,,
dqn,123,186,1947,-10.17,17,0,1,0.9691725,,
dqn,123,187,1957,-10.1,10,0,1,0.9690141666666666,,
dqn,123,188,1962,-10.049999999999999,5,0,1,0.968935,,
dqn,123,189,1979,-10.17,17,0,1,0.9686658333333333,,
dqn,123,190,1987,-10.08,8,0,1,0.9685391666666666,,
dqn,123,191,1990,-10.03,3,0,1,0.9684916666666666,,
dqn,123,192,2012,-10.22,22,0,1,0.9681433333333334,1.2070716619491577,-0.07223441521637142
dqn,123,193,2014,-10.02,2,0,1,0.9681116666666667,,
dqn,123,194,2016,-10.02,2,0,1,0.96808,0.7347253561019897,-0.15220659971237183
dqn,123,195,2019,-10.03,3,0,1,0.9680325,,
dqn,123,196,2021,-10.02,2,0,1,0.9680008333333333,0.7456669807434082,-0.18518662452697754
dqn,123,197,2033,-10.12,12,0,1,0.9678108333333333,1.050998290379842,-0.1394999846816063
dqn,123,198,2068,-10.35,35,0,1,0.9672566666666667,0.8353831271330515,-0.0891588425470723
dqn,123,199,2079,-10.11,11,0,1,0.9670825,0.862663984298706,-0.13068987429141998
dqn,123,200,2082,-10.03,3,0,1,0.967035,0.9920821189880371,-0.1839897334575653
dqn,123,201,2085,-10.03,3,0,1,0.9669875,1.5470643043518066,-0.28474217653274536
dqn,123,202,2097,-10.12,12,0,1,0.9667975,0.9143949548403422,-0.2052008112271627
dqn,123,203,2102,-10.049999999999999,5,0,1,0.9667183333333333,0.855643630027771,-0.20982307195663452
dqn,123,204,2117,-10.15,15,0,1,0.9664808333333333,0.9455106854438782,-0.14299582690000534
dqn,123,205,2138,-10.209999999999999,21,0,1,0.9661483333333334,0.883745265007019,-0.13662189245224
dqn,123,206,2148,-10.1,10,0,1,0.96599,0.9191774129867554,-0.2242808242638906
dqn,123,207,2150,-10.02,2,0,1,0.9659583333333334,,
dqn,123,208,2153,-10.03,3,0,1,0.9659108333333333,0.7942701578140259,-0.1834227591753006
dqn,123,209,2155,-10.02,2,0,1,0.9658791666666666,,
dqn,123,210,2160,-10.049999999999999,5,0,1,0.9658,1.0156207084655762,-0.2548869401216507
dqn,123,211,2186,-10.26,26,0,1,0.9653883333333333,0.7352094501256943,-0.20382696141799292
dqn,123,212,2195,-10.09,9,0,1,0.9652458333333334,0.8382003605365753,-0.15031804889440536
dqn,123,213,2214,-10.19,19,0,1,0.9649449999999999,0.5824221491813659,-0.24217793941497803
dqn,123,214,2225,-10.11,11,0,1,0.9647708333333334,0.7899966239929199,-0.35566307107607525
dqn,123,215,2229,-10.04,4,0,1,0.9647075,0.6808939576148987,-0.43935203552246094
dqn,123,216,2233,-10.04,4,0,1,0.9646441666666666,0.5401532649993896,-0.352800190448761
dqn,123,217,2245,-10.12,12,0,1,0.9644541666666666,0.9496991237004598,-0.5575878222783407
dqn,123,218,2250,-10.049999999999999,5,0,1,0.964375,0.6699237823486328,-0.3130747079849243
dqn,123,219,2252,-10.02,2,0,1,0.9643433333333333,0.60638427734375,-0.4181077480316162
dqn,123,220,2257,-10.049999999999999,5,0,1,0.9642641666666667,0.6108710765838623,-0.43204066157341003
dqn,123,221,2271,-10.14,14,0,1,0.9640425,0.7294016083081564,-0.5725738604863485
dqn,123,222,2348,-10.77,77,0,1,0.9628233333333334,0.5922590389847755,-0.9915624797344208
dqn,123,223,2360,-10.12,12,0,1,0.9626333333333333,0.20120446383953094,-0.5625563412904739
dqn,123,224,2369,-10.09,9,0,1,0.9624908333333333,0.3477097600698471,-0.43857939541339874
dqn,123,225,2372,-10.03,3,0,1,0.9624433333333333,0.22830769419670105,-0.6388617753982544
dqn,123,226,2375,-10.03,3,0,1,0.9623958333333333,,
dqn,123,227,2378,-10.03,3,0,1,0.9623483333333334,0.5232614278793335,-0.7991322875022888
dqn,123,228,2397,-10.19,19,0,1,0.9620474999999999,0.31902559399604796,-0.528760302066803
dqn,123,229,2399,-10.02,2,0,1,0.9620158333333333,,
dqn,123,230,2412,-10.129999999999999,13,0,1,0.96181,0.32932325080037117,-0.6374687552452087
dqn,123,231,2416,-10.04,4,0,1,0.9617466666666666,0.6878982186317444,-0.8089940547943115
dqn,123,232,2420,-10.04,4,0,1,0.9616833333333333,0.44282266497612,-1.2154204845428467
dqn,123,233,2424,-10.04,4,0,1,0.96162,0.4310697615146637,-0.8026173114776611
dqn,123,234,2429,-10.049999999999999,5,0,1,0.9615408333333333,0.20771391689777374,-0.13880079984664917
dqn,123,235,2440,-10.11,11,0,1,0.9613666666666667,0.43826698263486225,-0.7360917131106058
dqn,123,236,2445,-10.049999999999999,5,0,1,0.9612875,0.1281629353761673,-0.8218289613723755
dqn,123,237,2449,-10.04,4,0,1,0.9612241666666667,0.21668583154678345,-0.3431475758552551
dqn,123,238,2460,-10.11,11,0,1,0.96105,0.4850748082002004,-1.0420210162798564
dqn,123,239,2470,-10.1,10,0,1,0.9608916666666667,0.4214687943458557,-1.3945563435554504
dqn,123,240,2480,-10.1,10,0,1,0.9607333333333333,0.20327712098757425,-0.5343318084875742
dqn,123,241,2487,-10.07,7,0,1,0.9606225,0.21440231800079346,-0.5504621863365173
dqn,123,242,2502,-10.15,15,0,1,0.960385,0.2913145665079355,-1.1038419157266617
dqn,123,243,2504,-10.02,2,0,1,0.9603533333333334,0.2854948043823242,-0.48761940002441406
dqn,123,244,2515,-10.11,11,0,1,0.9601791666666667,0.2795979976654053,-0.7040530443191528
dqn,123,245,2521,-10.06,6,0,1,0.9600841666666666,0.5142323300242424,-0.29766668379306793
dqn,123,246,2548,-10.27,27,0,1,0.9596566666666667,0.30851603618689943,-0.7604425719806126
dqn,123,247,2552,-10.04,4,0,1,0.9595933333333333,0.33813902735710144,-0.29886937141418457
dqn,123,248,2597,-10.45,45,0,1,0.9588808333333333,0.28375079279596155,-0.7552133717320182
dqn,123,249,2600,-10.03,3,0,1,0.9588333333333333,0.16549144685268402,-0.6999292373657227
dqn,123,250,2602,-10.02,2,0,1,0.9588016666666667,,
dqn,123,251,2604,-10.02,2,0,1,0.95877,0.0753595381975174,-0.6983548402786255
dqn,123,252,2612,-10.08,8,0,1,0.9586433333333333,0.22054926119744778,-0.7963755428791046
dqn,123,253,2614,-10.02,2,0,1,0.9586116666666666,,
dqn,123,254,2617,-10.03,3,0,1,0.9585641666666667,0.1947007030248642,-0.5796817541122437
dqn,123,255,2619,-10.02,2,0,1,0.9585325,,
dqn,123,256,2621,-10.02,2,0,1,0.9585008333333334,0.4802851676940918,-1.1586726903915405
dqn,123,257,2625,-10.04,4,0,1,0.9584375,0.4327467083930969,-0.5410830974578857
dqn,123,258,2631,-10.06,6,0,1,0.9583425,0.15592792630195618,-0.5630549192428589
dqn,123,259,2655,-10.24,24,0,1,0.9579625,0.1843091348807017,-0.9939847985903422
dqn,123,260,2672,-10.17,17,0,1,0.9576933333333333,0.23821477591991425,-0.5957599222660065
dqn,123,261,2674,-10.02,2,0,1,0.9576616666666666,,
dqn,123,262,2679,-10.049999999999999,5,0,1,0.9575825,0.20392808318138123,-1.4009836912155151
dqn,123,263,2686,-10.07,7,0,1,0.9574716666666667,0.16816096007823944,-0.7190539911389351
dqn,123,264,2700,-10.14,14,0,1,0.95725,0.20230782777071,-0.8871452957391739
dqn,123,265,2733,-10.33,33,0,1,0.9567275,0.16025975183583796,-0.6217794604599476
dqn,123,266,2738,-10.049999999999999,5,0,1,0.9566483333333333,0.21084089577198029,-0.7114178538322449
dqn,123,267,2792,-10.54,54,0,1,0.9557933333333334,0.2850754979465689,-0.9540466474635261
dqn,123,268,2796,-10.04,4,0,1,0.95573,0.30455127358436584,-1.072571039199829
dqn,123,269,2811,-10.15,15,0,1,0.9554925,0.19937231888373694,-0.7262745896975199
dqn,123,270,2820,-10.09,9,0,1,0.95535,0.2748042196035385,-0.7010555764039358
dqn,123,271,2823,-10.03,3,0,1,0.9553024999999999,,
dqn,123,272,2826,-10.03,3,0,1,0.955255,0.2781517207622528,-0.7512705326080322
dqn,123,273,2835,-10.09,9,0,1,0.9551125,0.2224787101149559,-0.30352316051721573
dqn,123,274,2854,-10.19,19,0,1,0.9548116666666666,0.16977749541401863,-0.790453565120697
dqn,123,275,2871,-10.17,17,0,1,0.9545425,0.26039790734648705,-0.5270627290010452
dqn,123,276,2874,-10.03,3,0,1,0.954495,0.04900270327925682,-0.8364219665527344
dqn,123,277,2876,-10.02,2,0,1,0.9544633333333333,0.050977468490600586,-0.8818082213401794
dqn,123,278,2878,-10.02,2,0,1,0.9544316666666667,,
dqn,123,279,2904,-10.26,26,0,1,0.95402,0.23841559634144818,-0.6434467349733625
dqn,123,280,2916,-10.12,12,0,1,0.95383,0.1397855281829834,-0.5634482403596243
dqn,123,281,2919,-10.03,3,0,1,0.9537825,,
dqn,123,282,2921,-10.02,2,0,1,0.9537508333333333,0.18899847567081451,-0.3516990542411804
dqn,123,283,2928,-10.07,7,0,1,0.95364,0.2503404198214412,-0.4997013807296753
dqn,123,284,2933,-10.049999999999999,5,0,1,0.9535608333333333,0.28952473402023315,-0.020316731184720993
dqn,123,285,2938,-10.049999999999999,5,0,1,0.9534816666666667,0.03841148689389229,-0.544453501701355
dqn,123,286,2947,-10.09,9,0,1,0.9533391666666666,0.2780681625008583,-0.5511143654584885
dqn,123,287,2949,-10.02,2,0,1,0.9533075,0.34807413816452026,-1.1167491674423218
dqn,123,288,2955,-10.06,6,0,1,0.9532125,0.24782168865203857,-0.9032762050628662
dqn,123,289,2966,-10.11,11,0,1,0.9530383333333333,0.17738889157772064,-0.6925900479157766
dqn,123,290,2968,-10.02,2,0,1,0.9530066666666667,0.2769383192062378,-1.0169095993041992
dqn,123,291,2971,-10.03,3,0,1,0.9529591666666667,,
dqn,123,292,2974,-10.03,3,0,1,0.9529116666666667,0.02080700546503067,-0.7993181943893433
dqn,123,293,2994,-10.2,20,0,1,0.952595,0.12587303556501866,-0.900778341293335
dqn,123,294,3000,-10.06,6,0,1,0.9525,0.2418388519436121,-0.7966004610061646
dqn,123,295,3011,-10.11,11,0,1,0.9523258333333333,0.34644464030861855,-0.8340818285942078
dqn,123,296,3016,-10.049999999999999,5,0,1,0.9522466666666667,0.21992093324661255,-0.5919311791658401
dqn,123,297,3022,-10.06,6,0,1,0.9521516666666667,0.30380719900131226,-1.3839802742004395
dqn,123,298,3025,-10.03,3,0,1,0.9521041666666666,0.32797935605049133,-0.7600067853927612
dqn,123,299,3063,-10.38,38,0,1,0.9515025,0.18214090706573594,-0.6572530335850186
dqn,123,300,3075,-10.12,12,0,1,0.9513125,0.20117903500795364,-1.173274556795756
dqn,123,301,3080,-10.049999999999999,5,0,1,0.9512333333333334,0.15013854950666428,-0.3749160170555115
dqn,123,302,3094,-10.14,14,0,1,0.9510116666666667,0.0648494300742944,-0.6742844581604004
dqn,123,303,3107,-10.129999999999999,13,0,1,0.9508058333333334,0.18766904001434645,-0.23906803907205662
dqn,123,304,3110,-10.03,3,0,1,0.9507583333333334,0.1697770655155182,-0.9910257458686829
dqn,123,305,3120,-10.1,10,0,1,0.9506,0.2217773695786794,-1.3101526101430256
dqn,123,306,3126,-10.06,6,0,1,0.950505,0.20448996126651764,-0.8143033385276794
dqn,123,307,3128,-10.02,2,0,1,0.9504733333333333,0.40447646379470825,-0.6184963583946228
dqn,123,308,3129,-10.01,1,0,1,0.9504575,,
dqn,123,309,3135,-10.06,6,0,1,0.9503625,0.2845951318740845,-0.5015475153923035
dqn,123,310,3141,-10.06,6,0,1,0.9502675,0.1780052799731493,-1.1948014795780182
dqn,123,311,3147,-10.06,6,0,1,0.9501725,0.14004914462566376,-0.375277578830719
dqn,123,312,3149,-10.02,2,0,1,0.9501408333333333,0.2912946045398712,-0.8634344935417175
dqn,123,313,3167,-10.18,18,0,1,0.9498558333333333,0.17692848108708858,-1.0471667349338531
dqn,123,314,3171,-10.04,4,0,1,0.9497925,0.055102236568927765,-1.1845040321350098
dqn,123,315,3172,-10.01,1,0,1,0.9497766666666667,0.19663618505001068,-0.7632289528846741
dqn,123,316,3181,-10.09,9,0,1,0.9496341666666667,0.14728783816099167,-0.6744720637798309
dqn,123,317,3194,-10.129999999999999,13,0,1,0.9494283333333333,0.27591366817553836,-0.44225071370601654
dqn,123,318,3197,-10.03,3,0,1,0.9493808333333333,0.17682884633541107,-0.7608273029327393
dqn,123,319,3214,-10.17,17,0,1,0.9491116666666667,0.2828923356719315,-1.0429173409938812
dqn,123,320,3219,-10.049999999999999,5,0,1,0.9490325,0.40307310223579407,-0.8732892870903015
dqn,123,321,3221,-10.02,2,0,1,0.9490008333333333,0.11032950133085251,-1.3161625862121582
dqn,123,322,3224,-10.03,3,0,1,0.9489533333333333,0.21624374389648438,-0.9831979274749756
dqn,123,323,3229,-10.049999999999999,5,0,1,0.9488741666666667,0.11246812343597412,-0.21143612265586853
dqn,123,324,3239,-10.1,10,0,1,0.9487158333333333,0.3557584881782532,-1.2757028341293335
dqn,123,325,3249,-10.1,10,0,1,0.9485575,0.2529254946857691,-0.8458520770072937
dqn,123,326,3251,-10.02,2,0,1,0.9485258333333333,,
dqn,123,327,3252,-10.01,1,0,1,0.94851,0.4989193081855774,-0.9334863424301147
dqn,123,328,3254,-10.02,2,0,1,0.9484783333333333,,
dqn,123,329,3271,-10.17,17,0,1,0.9482091666666667,0.19297160115092993,-1.08505117893219
dqn,123,330,3278,-10.07,7,0,1,0.9480983333333334,0.28312863409519196,-0.5482310950756073
dqn,123,331,3283,-10.049999999999999,5,0,1,0.9480191666666666,0.22541731595993042,-1.055070400238037
dqn,123,332,3290,-10.07,7,0,1,0.9479083333333334,0.3467945121228695,-1.0518280267715454
dqn,123,333,3301,-10.11,11,0,1,0.9477341666666667,0.3197939296563466,-0.8955383002758026
dqn,123,334,3309,-10.08,8,0,1,0.9476075,0.16415030509233475,-0.6935253143310547
dqn,123,335,3310,-10.01,1,0,1,0.9475916666666666,,
dqn,123,336,3316,-10.06,6,0,1,0.9474966666666667,0.5037773102521896,-0.8168371170759201
dqn,123,337,3329,-10.129999999999999,13,0,1,0.9472908333333333,0.13634065041939417,-0.7436482707659403
dqn,123,338,3334,-10.049999999999999,5,0,1,0.9472116666666667,0.16914549469947815,-1.1221457719802856
dqn,123,339,3337,-10.03,3,0,1,0.9471641666666667,0.24150900542736053,-0.5928875803947449
dqn,123,340,3343,-10.06,6,0,1,0.9470691666666666,0.06433261930942535,-0.9423046112060547
dqn,123,341,3350,-10.07,7,0,1,0.9469583333333333,0.20546939596533775,-0.5804094225168228
dqn,123,342,3356,-10.06,6,0,1,0.9468633333333334,0.20707698911428452,-0.7593109309673309
dqn,123,343,3383,-10.27,27,0,1,0.9464358333333334,0.22581595927476883,-0.6205332577228546
dqn,123,344,3388,-10.049999999999999,5,0,1,0.9463566666666666,0.18203702941536903,-0.6126297414302826
dqn,123,345,3393,-10.049999999999999,5,0,1,0.9462775,0.24930420517921448,-0.9437170028686523
dqn,123,346,3410,-10.17,17,0,1,0.9460083333333333,0.4298800453543663,-1.0403016656637192
dqn,123,347,3422,-10.12,12,0,1,0.9458183333333333,0.22331125289201736,-1.1534006198247273
dqn,123,348,3424,-10.02,2,0,1,0.9457866666666667,0.19213560223579407,-0.7313469648361206
dqn,123,349,3444,-10.2,20,0,1,0.94547,0.25921805649995805,-0.6970609307289124
dqn,123,350,3465,-10.209999999999999,21,0,1,0.9451375,0.24534099847078322,-0.7722829580307007
dqn,123,351,3470,-10.049999999999999,5,0,1,0.9450583333333333,0.17547279596328735,-0.3995939791202545
dqn,123,352,3481,-10.11,11,0,1,0.9448841666666666,0.16368762652079263,-0.9877772927284241
dqn,123,353,3486,-10.049999999999999,5,0,1,0.944805,0.2215982973575592,-0.5603455901145935
dqn,123,354,3490,-10.04,4,0,1,0.9447416666666667,0.3655344247817993,-1.2441483736038208
dqn,123,355,3515,-10.25,25,0,1,0.9443458333333333,0.14182544716944298,-0.6534902602434158
